PROPERTY_ID,COUNTRY,PROVINCE,CITY,PROPERTY_PRICE,BEDROOMS,BATHROOMS,PARKING,FLOOR_SIZE,Monthly_Repayment,Total_Once_off_Costs,Min_Gross_Monthly_Income
78531,South Africa,Mpumalanga,Nelspruit,1559789,3,1,3,213,39973,162384,79874
78532,South Africa,Limpopo,Tzaneen,1429854,1,2,1,121,17114,234121,131659
78533,South Africa,North West,Rustenburg,1386623,3,3,3,145,50134,189262,75413
78534,South Africa,Northern Cape,Upington,1641904,3,1,1,175,52985,321536,80884
78535,South Africa,Gauteng,Alberton,2240067,4,2,2,159,8079,268523,90316
78536,South Africa,Western Cape,Cape Town,6789474,4,2,3,76,43068,200226,166065
78537,South Africa,KwaZulu-Natal,Umhlanga,1596554,2,2,3,196,37957,310608,103118
78538,South Africa,Eastern Cape,Gqeberha,893188,4,3,1,163,24630,63471,164962
78539,South Africa,Free State,Bloemfontein,854566,1,1,3,132,13529,89280,156379
78540,South Africa,Mpumalanga,White River,1735630,3,2,2,207,8222,133883,109612
78541,South Africa,Limpopo,Polokwane,2058068,4,2,1,214,48355,280232,86938
78542,South Africa,North West,Hartbeespoort,3420169,1,1,3,229,10619,53459,99958
78543,South Africa,Northern Cape,Kimberley,1579187,1,1,1,235,44500,345128,111686
78544,South Africa,Gauteng,Fourways,3764765,3,2,1,135,19863,317161,59065
78545,South Africa,Western Cape,Stellenbosch,2222037,2,3,1,200,42442,224527,92649
78546,South Africa,KwaZulu-Natal,Durban North,3444834,1,3,3,233,37608,100262,60431
78547,South Africa,Eastern Cape,Gqeberha,2901907,4,3,1,157,40595,160182,97472
78548,South Africa,Free State,Welkom,1665639,1,3,3,189,50649,294802,57938
78549,South Africa,Mpumalanga,Nelspruit,2101817,4,2,2,217,9474,205649,99891
78550,South Africa,Limpopo,Tzaneen,2887052,4,2,3,107,51599,342091,160645
78551,South Africa,North West,Rustenburg,1037241,3,3,3,226,27941,193945,60101
78552,South Africa,Northern Cape,Upington,918002,1,3,1,160,38880,231763,113638
78553,South Africa,Gauteng,Centurion,1066501,4,2,2,131,16428,64432,81611
78554,South Africa,Western Cape,Bellville,1436471,4,3,2,84,41964,50938,84665
78555,South Africa,KwaZulu-Natal,Ballito,2899001,3,1,2,104,33176,83888,157288
78556,South Africa,Eastern Cape,Gqeberha,2198320,3,1,1,138,28231,308233,31226
78557,South Africa,Free State,Bloemfontein,1942553,3,3,2,108,33894,217032,147749
78558,South Africa,Mpumalanga,White River,1153776,4,3,3,181,13452,128696,151108
78559,South Africa,Limpopo,Polokwane,2545510,4,1,3,167,9064,315870,116964
78560,South Africa,North West,Hartbeespoort,1488689,3,2,2,77,36430,73105,62843
78561,South Africa,Northern Cape,Kimberley,1494088,4,2,1,132,18772,221295,158897
78562,South Africa,Gauteng,Midrand,1335283,3,3,3,220,46283,62478,128321
78563,South Africa,Western Cape,Claremont,3213972,3,1,1,90,9117,328052,54483
78564,South Africa,KwaZulu-Natal,Hillcrest,2152484,4,2,2,199,26862,145126,81761
78565,South Africa,Eastern Cape,Gqeberha,2051350,3,2,3,116,12179,301489,96081
78566,South Africa,Free State,Welkom,2266840,4,3,1,123,52147,233575,42468
78567,South Africa,Mpumalanga,Nelspruit,3008570,3,2,1,88,52927,127652,125682
78568,South Africa,Limpopo,Tzaneen,2185321,3,1,1,137,33867,151560,46970
78569,South Africa,North West,Rustenburg,1216058,2,1,1,79,12898,303936,174267
78570,South Africa,Northern Cape,Upington,1086826,2,2,1,74,45618,194710,175819
78571,South Africa,Gauteng,Sandton,1436238,3,1,3,210,20009,153233,38785
78572,South Africa,Western Cape,Sea Point,3522612,2,3,1,112,40779,260082,132867
78573,South Africa,KwaZulu-Natal,Umhlanga,2912725,3,3,3,112,34524,153337,95130
78574,South Africa,Eastern Cape,Gqeberha,2677670,2,2,3,81,47626,107937,178672
78575,South Africa,Free State,Bloemfontein,2153361,2,3,1,95,46680,122998,84730
78576,South Africa,Mpumalanga,White River,2651026,1,3,2,107,31549,332273,98889
78577,South Africa,Limpopo,Polokwane,1091887,3,2,2,183,29058,187380,76082
78578,South Africa,North West,Hartbeespoort,2856936,3,3,2,105,12902,331475,130115
78579,South Africa,Northern Cape,Kimberley,1671866,4,2,3,119,25567,259818,189360
78580,South Africa,Gauteng,Alberton,4701325,4,3,1,61,10874,84844,182720
78581,South Africa,Western Cape,Cape Town,5942364,4,2,1,227,51051,83728,78507
78582,South Africa,KwaZulu-Natal,Durban North,2512429,3,3,2,229,39957,97487,41649
78583,South Africa,Eastern Cape,Gqeberha,1692834,3,3,3,216,26201,239168,139563
78584,South Africa,Free State,Welkom,972229,3,2,3,163,36333,102892,112376
78585,South Africa,Mpumalanga,Nelspruit,2729020,1,1,3,169,14911,286731,145709
78586,South Africa,Limpopo,Tzaneen,2265262,1,1,3,210,35915,252420,103931
78587,South Africa,North West,Rustenburg,2595573,4,1,3,176,10079,157067,165275
78588,South Africa,Northern Cape,Upington,1982345,1,3,2,214,35638,281870,85672
78589,South Africa,Gauteng,Fourways,5094765,2,3,3,129,31055,333671,88391
78590,South Africa,Western Cape,Stellenbosch,4275846,2,2,2,175,10837,148453,77130
78591,South Africa,KwaZulu-Natal,Ballito,1647869,4,2,3,62,29204,92770,94233
78592,South Africa,Eastern Cape,Gqeberha,2713845,1,2,1,69,39892,61074,187134
78593,South Africa,Free State,Bloemfontein,2324511,2,2,1,230,18956,159531,134712
78594,South Africa,Mpumalanga,White River,2548340,3,3,2,156,19825,148765,90841
78595,South Africa,Limpopo,Polokwane,2603924,2,3,3,127,12079,170399,110622
78596,South Africa,North West,Hartbeespoort,3480697,4,2,3,198,27776,216307,165085
78597,South Africa,Northern Cape,Kimberley,1330510,3,2,3,180,27222,151377,149722
78598,South Africa,Gauteng,Centurion,1070114,3,2,3,116,30876,343978,133576
78599,South Africa,Western Cape,Bellville,2181264,2,1,3,107,41527,94377,52568
78600,South Africa,KwaZulu-Natal,Hillcrest,2296223,4,2,2,79,31449,336127,37609
78601,South Africa,Eastern Cape,Gqeberha,1746989,2,1,2,238,35542,156313,128881
78602,South Africa,Free State,Welkom,2026157,2,3,3,131,36307,157735,34623
78603,South Africa,Mpumalanga,Nelspruit,1015799,4,1,2,227,28476,105850,146264
78604,South Africa,Limpopo,Tzaneen,2866947,1,2,2,197,21906,272049,147325
78605,South Africa,North West,Rustenburg,2435943,1,3,2,120,18043,342913,166499
78606,South Africa,Northern Cape,Upington,2642954,2,3,3,202,20409,178206,92249
78607,South Africa,Gauteng,Midrand,2029634,1,2,1,215,12629,69421,65205
78608,South Africa,Western Cape,Claremont,2384131,3,2,3,87,39882,73292,109050
78609,South Africa,KwaZulu-Natal,Umhlanga,4325814,4,3,1,220,45662,263109,142070
78610,South Africa,Eastern Cape,Gqeberha,1348766,1,2,2,65,22471,108329,48087
78611,South Africa,Free State,Bloemfontein,2193620,4,1,1,199,13547,71187,118854
78612,South Africa,Mpumalanga,White River,1186547,1,1,1,115,49395,205258,96912
78613,South Africa,Limpopo,Polokwane,2194277,2,1,3,94,35626,168597,150442
78614,South Africa,North West,Hartbeespoort,3214807,2,3,1,128,20166,180508,39465
78615,South Africa,Northern Cape,Kimberley,1145902,4,3,3,148,42056,239257,125062
78616,South Africa,Gauteng,Sandton,4212176,4,3,2,206,47229,53134,36313
78617,South Africa,Western Cape,Sea Point,6353059,3,3,3,61,23770,216401,162782
78618,South Africa,KwaZulu-Natal,Durban North,2923371,2,1,2,70,25408,108639,52449
78619,South Africa,Eastern Cape,Gqeberha,2698606,2,2,1,110,35217,228472,107344
78620,South Africa,Free State,Welkom,1873796,3,3,2,85,32503,192065,175331
78621,South Africa,Mpumalanga,Nelspruit,3033319,3,2,3,74,22656,90283,138784
78622,South Africa,Limpopo,Tzaneen,2847100,3,2,1,148,23740,83773,128820
78623,South Africa,North West,Rustenburg,1126870,3,2,1,153,50358,307841,178138
78624,South Africa,Northern Cape,Upington,889041,1,2,2,199,11631,160874,84608
78625,South Africa,Gauteng,Alberton,5008920,4,1,1,161,48096,102573,168437
78626,South Africa,Western Cape,Cape Town,6405774,2,1,3,133,46187,335002,101174
78627,South Africa,KwaZulu-Natal,Ballito,3131298,3,3,2,223,28129,268816,63853
78628,South Africa,Eastern Cape,Gqeberha,922232,3,2,1,89,20490,220626,166533
78629,South Africa,Free State,Bloemfontein,1261632,4,2,1,208,8648,258717,39267
78630,South Africa,Mpumalanga,White River,1218406,3,1,3,105,31435,335702,159207
78631,South Africa,Limpopo,Polokwane,2203393,2,3,1,95,34827,230224,91553
78632,South Africa,North West,Hartbeespoort,3120674,4,1,1,201,30036,190841,92006
78633,South Africa,Northern Cape,Kimberley,1016966,1,1,2,158,27736,159005,137783
78634,South Africa,Gauteng,Fourways,4552700,3,3,2,166,23031,100420,63476
78635,South Africa,Western Cape,Stellenbosch,4324680,1,1,2,210,18280,280172,50501
78636,South Africa,KwaZulu-Natal,Hillcrest,4504982,1,3,2,136,16486,247095,46381
78637,South Africa,Eastern Cape,Gqeberha,3005626,1,3,3,129,48423,176180,89845
78638,South Africa,Free State,Welkom,1202432,4,2,1,112,39820,280937,181004
78639,South Africa,Mpumalanga,Nelspruit,2304208,2,2,3,146,46491,202376,147046
78640,South Africa,Limpopo,Tzaneen,1738000,1,2,1,60,50275,169860,149864
78641,South Africa,North West,Rustenburg,1471992,4,2,1,138,12474,268647,125521
78642,South Africa,Northern Cape,Upington,875693,2,2,3,215,30073,81676,65815
78643,South Africa,Gauteng,Centurion,4376751,4,2,2,192,24666,297757,41290
78644,South Africa,Western Cape,Bellville,5962496,1,3,3,77,46740,122626,109591
78645,South Africa,KwaZulu-Natal,Umhlanga,2214946,4,3,1,130,11533,135773,124278
78646,South Africa,Eastern Cape,Gqeberha,2438862,1,1,1,191,48174,92736,122961
78647,South Africa,Free State,Bloemfontein,2547545,2,3,1,72,20858,121149,118333
78648,South Africa,Mpumalanga,White River,1761087,4,3,2,172,17268,110019,164751
78649,South Africa,Limpopo,Polokwane,854907,4,2,2,103,9816,182847,152810
78650,South Africa,North West,Hartbeespoort,2062780,3,3,3,74,48757,141937,112679
78651,South Africa,Northern Cape,Kimberley,2374227,2,1,1,184,45880,169012,157565
78652,South Africa,Gauteng,Midrand,1751695,1,2,1,70,10806,204324,122534
78653,South Africa,Western Cape,Claremont,2749923,1,1,3,197,34907,262442,107372
78654,South Africa,KwaZulu-Natal,Durban North,2788229,4,1,3,128,20663,236662,52813
78655,South Africa,Eastern Cape,Gqeberha,2336706,2,3,3,139,14303,152474,145776
78656,South Africa,Free State,Welkom,1546270,4,1,2,85,10439,64467,92950
78657,South Africa,Mpumalanga,Nelspruit,875117,4,1,2,194,20446,196135,157157
78658,South Africa,Limpopo,Tzaneen,956213,4,1,1,122,30324,76237,93546
78659,South Africa,North West,Rustenburg,1493025,3,2,2,236,8946,119393,96886
78660,South Africa,Northern Cape,Upington,1736109,3,2,2,182,43611,201709,174126
78661,South Africa,Gauteng,Sandton,3954391,1,2,3,180,22166,223330,182385
78662,South Africa,Western Cape,Sea Point,4767908,2,1,1,204,27713,135891,129704
78663,South Africa,KwaZulu-Natal,Ballito,1729089,1,1,2,102,23203,195419,64818
78664,South Africa,Eastern Cape,Gqeberha,1655355,3,2,1,94,25291,277425,180790
78665,South Africa,Free State,Bloemfontein,2084079,4,1,3,129,35552,127652,169743
78666,South Africa,Mpumalanga,White River,2512159,4,1,3,194,26756,269376,100271
78667,South Africa,Limpopo,Polokwane,2216205,3,3,1,61,49746,148676,150602
78668,South Africa,North West,Hartbeespoort,2973481,1,2,1,68,10531,190646,37106
78669,South Africa,Northern Cape,Kimberley,1875690,3,1,1,61,31629,56281,67224
78670,South Africa,Gauteng,Alberton,3153910,4,2,1,158,52568,137034,62299
78671,South Africa,Western Cape,Cape Town,986314,1,2,3,228,23050,185404,121089
78672,South Africa,KwaZulu-Natal,Hillcrest,3644203,4,2,1,195,25801,278687,132339
78673,South Africa,Eastern Cape,Gqeberha,2502512,4,2,1,64,40070,219342,64854
78674,South Africa,Free State,Welkom,1391505,4,3,3,89,21852,61960,77216
78675,South Africa,Mpumalanga,Nelspruit,1319096,4,2,3,124,30888,57893,143469
78676,South Africa,Limpopo,Tzaneen,1855542,1,3,2,123,27155,147598,138602
78677,South Africa,North West,Rustenburg,2088227,4,3,3,226,33940,191660,67890
78678,South Africa,Northern Cape,Upington,2306652,3,2,2,148,20197,162851,153818
78679,South Africa,Gauteng,Fourways,3619180,2,2,2,129,16563,342457,128111
78680,South Africa,Western Cape,Stellenbosch,3380627,4,3,2,108,40515,323626,183539
78681,South Africa,KwaZulu-Natal,Umhlanga,2033186,1,2,1,201,20269,347045,39494
78682,South Africa,Eastern Cape,Gqeberha,2472091,3,1,1,79,46584,125249,135761
78683,South Africa,Free State,Bloemfontein,1913609,4,1,2,102,23746,228414,72175
78684,South Africa,Mpumalanga,White River,2694095,3,2,2,75,48555,308006,119856
78685,South Africa,Limpopo,Polokwane,2665906,2,3,1,239,26432,277979,83181
78686,South Africa,North West,Hartbeespoort,2042633,4,1,2,63,42424,241752,158173
78687,South Africa,Northern Cape,Kimberley,1135543,4,2,2,66,50823,52426,145812
78688,South Africa,Gauteng,Centurion,1736480,3,3,2,101,47700,162228,119779
78689,South Africa,Western Cape,Bellville,6115964,4,3,2,199,21114,93863,72974
78690,South Africa,KwaZulu-Natal,Durban North,2512129,3,1,3,70,13798,192017,174049
78691,South Africa,Eastern Cape,Gqeberha,1395455,2,3,2,145,52801,327166,146798
78692,South Africa,Free State,Welkom,1694714,1,3,1,228,42131,80649,158966
78693,South Africa,Mpumalanga,Nelspruit,1627056,3,1,3,235,38975,80203,168486
78694,South Africa,Limpopo,Tzaneen,2277115,1,3,1,172,33784,156958,128168
78695,South Africa,North West,Rustenburg,1796419,3,3,3,86,28805,114717,73931
78696,South Africa,Northern Cape,Upington,1247467,4,1,1,80,23809,152168,81184
78697,South Africa,Gauteng,Midrand,3222517,2,3,1,229,16495,199078,168116
78698,South Africa,Western Cape,Claremont,4566170,1,1,3,107,32982,330307,33259
78699,South Africa,KwaZulu-Natal,Ballito,1947248,3,1,3,204,20984,211734,92179
78700,South Africa,Eastern Cape,Gqeberha,3082002,4,3,3,111,21760,97301,172146
78701,South Africa,Free State,Bloemfontein,1477605,1,1,1,71,26887,151123,31548
78702,South Africa,Mpumalanga,White River,1401820,3,2,1,234,39058,99765,137641
78703,South Africa,Limpopo,Polokwane,1052844,4,2,3,170,34384,233883,139920
78704,South Africa,North West,Hartbeespoort,2982159,2,2,3,180,38152,133913,151219
78705,South Africa,Northern Cape,Kimberley,1465529,1,1,2,221,19443,217654,77193
78706,South Africa,Gauteng,Sandton,2072069,1,3,2,187,41316,151276,120116
78707,South Africa,Western Cape,Sea Point,1098038,3,1,2,202,21810,288924,188115
78708,South Africa,KwaZulu-Natal,Hillcrest,2285946,3,3,3,60,11279,344235,160210
78709,South Africa,Eastern Cape,Gqeberha,2200582,2,3,3,234,33881,267113,108966
78710,South Africa,Free State,Welkom,2579563,3,1,1,169,21698,239134,141354
78711,South Africa,Mpumalanga,Nelspruit,1327553,3,3,2,213,38589,161109,156020
78712,South Africa,Limpopo,Tzaneen,934057,4,2,2,206,24504,78494,108643
78713,South Africa,North West,Rustenburg,3284749,4,2,2,234,22322,308805,146807
78714,South Africa,Northern Cape,Upington,1810192,1,2,3,178,39334,212264,96074
78715,South Africa,Gauteng,Alberton,2142638,4,3,3,72,13838,217902,185524
78716,South Africa,Western Cape,Cape Town,7079974,4,1,1,110,51806,292957,67980
78717,South Africa,KwaZulu-Natal,Umhlanga,4253743,4,2,2,152,14303,284079,186918
78718,South Africa,Eastern Cape,Gqeberha,2171963,3,2,3,146,16790,335095,160368
78719,South Africa,Free State,Bloemfontein,1997008,3,3,3,168,33385,284180,121640
78720,South Africa,Mpumalanga,White River,1229985,1,1,2,165,25457,144453,134436
78721,South Africa,Limpopo,Polokwane,2791712,3,2,3,169,9842,257753,112439
78722,South Africa,North West,Hartbeespoort,3446909,1,3,2,206,28860,194555,31975
78723,South Africa,Northern Cape,Kimberley,2200123,1,2,2,73,12444,223808,178360
78724,South Africa,Gauteng,Fourways,5154859,2,2,2,81,13900,195711,63829
78725,South Africa,Western Cape,Stellenbosch,3242064,3,1,2,122,28249,117340,115705
78726,South Africa,KwaZulu-Natal,Durban North,3995266,3,3,2,60,32304,130848,185381
78727,South Africa,Eastern Cape,Gqeberha,1524979,1,3,3,152,29389,337568,105069
78728,South Africa,Free State,Welkom,1939348,1,3,1,63,10806,286995,36797
78729,South Africa,Mpumalanga,Nelspruit,1733521,2,2,3,218,13480,296041,102908
78730,South Africa,Limpopo,Tzaneen,2404890,3,3,3,189,52374,206719,91545
78731,South Africa,North West,Rustenburg,1506994,2,3,2,139,11568,158555,170914
78732,South Africa,Northern Cape,Upington,2448237,3,3,3,135,31734,304036,44386
78733,South Africa,Gauteng,Centurion,2497495,4,3,3,170,19157,297974,92250
78734,South Africa,Western Cape,Bellville,5743795,1,1,1,218,18138,316014,66617
78735,South Africa,KwaZulu-Natal,Ballito,2293686,3,3,2,67,14003,111511,133414
78736,South Africa,Eastern Cape,Gqeberha,1099703,2,3,2,96,43625,280979,184760
78737,South Africa,Free State,Bloemfontein,2687069,3,1,3,83,46220,304911,189716
78738,South Africa,Mpumalanga,White River,2447315,4,2,3,156,14008,319198,125226
78739,South Africa,Limpopo,Polokwane,1034749,3,2,1,159,10284,329305,95123
78740,South Africa,North West,Hartbeespoort,1967476,2,1,2,223,34821,250803,155898
78741,South Africa,Northern Cape,Kimberley,1121210,4,2,2,111,29868,128145,34700
78742,South Africa,Gauteng,Midrand,2737005,2,2,3,152,29461,194286,41785
78743,South Africa,Western Cape,Claremont,1202238,1,1,3,194,28170,305420,48620
78744,South Africa,KwaZulu-Natal,Hillcrest,1695779,4,1,1,65,37243,225607,37273
78745,South Africa,Eastern Cape,Gqeberha,2514717,2,1,2,232,14608,183129,180417
78746,South Africa,Free State,Welkom,1543146,4,2,1,70,33607,307777,104159
78747,South Africa,Mpumalanga,Nelspruit,1137607,4,1,1,86,13206,173914,168404
78748,South Africa,Limpopo,Tzaneen,2259292,4,2,2,212,43409,205974,46685
78749,South Africa,North West,Rustenburg,3282454,1,3,3,175,32312,165253,126627
78750,South Africa,Northern Cape,Upington,1820533,3,1,1,206,11823,84135,181742
78751,South Africa,Gauteng,Sandton,3297334,2,2,3,94,20128,85280,82587
78752,South Africa,Western Cape,Sea Point,3852952,3,2,3,148,39636,115368,41317
78753,South Africa,KwaZulu-Natal,Umhlanga,2828454,2,3,2,189,37931,293088,133513
78754,South Africa,Eastern Cape,Gqeberha,1279479,3,2,2,196,51154,131882,133787
78755,South Africa,Free State,Bloemfontein,2248437,4,1,1,190,50036,220103,93020
78756,South Africa,Mpumalanga,White River,1566676,4,3,2,159,51181,232828,89345
78757,South Africa,Limpopo,Polokwane,1399431,2,2,3,188,25343,281564,95948
78758,South Africa,North West,Hartbeespoort,2357327,3,2,3,131,43903,88155,68376
78759,South Africa,Northern Cape,Kimberley,2546560,4,2,2,89,19511,288350,103694
78760,South Africa,Gauteng,Alberton,2729738,4,3,1,69,30618,198533,73808
78761,South Africa,Western Cape,Cape Town,6137519,1,3,2,129,19701,330870,73363
78762,South Africa,KwaZulu-Natal,Durban North,3484484,3,3,1,220,32305,249963,76763
78763,South Africa,Eastern Cape,Gqeberha,1395446,4,1,1,173,50596,110826,182068
78764,South Africa,Free State,Welkom,1386527,1,2,2,221,10768,210710,176776
78765,South Africa,Mpumalanga,Nelspruit,924550,2,1,2,237,9923,306275,153097
78766,South Africa,Limpopo,Tzaneen,2599962,3,1,2,70,42341,224862,161085
78767,South Africa,North West,Rustenburg,1386525,3,3,2,96,44145,125076,162316
78768,South Africa,Northern Cape,Upington,1483279,3,3,3,154,38616,196795,31166
78769,South Africa,Gauteng,Fourways,2687191,2,2,3,196,22149,217613,42008
78770,South Africa,Western Cape,Stellenbosch,2707230,4,3,1,125,15670,99631,179781
78771,South Africa,KwaZulu-Natal,Ballito,3476296,1,1,2,66,10506,77975,182177
78772,South Africa,Eastern Cape,Gqeberha,2925151,3,1,1,107,15384,251748,100550
78773,South Africa,Free State,Bloemfontein,2695017,1,3,2,237,15364,213100,101407
78774,South Africa,Mpumalanga,White River,1041988,3,2,1,135,8749,161861,139816
78775,South Africa,Limpopo,Polokwane,2258671,1,2,3,195,18767,279992,180899
78776,South Africa,North West,Hartbeespoort,3072929,2,1,2,237,42610,248199,91827
78777,South Africa,Northern Cape,Kimberley,1380695,1,3,1,177,40801,347255,98155
78778,South Africa,Gauteng,Centurion,4294582,2,3,2,153,14043,239400,153740
78779,South Africa,Western Cape,Bellville,957507,3,2,1,106,46489,134762,86647
78780,South Africa,KwaZulu-Natal,Hillcrest,1960388,4,2,3,63,16410,60414,163410
78781,South Africa,Eastern Cape,Gqeberha,2719791,3,3,2,91,32490,245689,121935
78782,South Africa,Free State,Welkom,2186075,4,2,1,198,36812,259167,125324
78783,South Africa,Mpumalanga,Nelspruit,1415946,3,1,3,115,35251,68826,57118
78784,South Africa,Limpopo,Tzaneen,2677002,3,2,1,160,38119,290502,97752
78785,South Africa,North West,Rustenburg,1039385,3,2,1,193,36013,227218,183108
78786,South Africa,Northern Cape,Upington,1045489,1,2,2,64,45206,62394,117766
78787,South Africa,Gauteng,Midrand,4531656,3,2,2,214,51131,203573,120983
78788,South Africa,Western Cape,Claremont,5711341,4,3,1,234,21815,176163,169047
78789,South Africa,KwaZulu-Natal,Umhlanga,1947182,2,1,3,192,32369,148420,37553
78790,South Africa,Eastern Cape,Gqeberha,1300725,4,2,2,181,40710,140561,125328
78791,South Africa,Free State,Bloemfontein,1668328,2,2,1,213,47622,200655,132354
78792,South Africa,Mpumalanga,White River,2667736,2,3,1,188,21542,63525,101525
78793,South Africa,Limpopo,Polokwane,1397155,2,1,2,187,24558,117491,138552
78794,South Africa,North West,Hartbeespoort,3135776,1,2,1,158,36077,268448,85161
78795,South Africa,Northern Cape,Kimberley,1831043,4,1,1,230,44307,134603,82257
78796,South Africa,Gauteng,Sandton,1432547,1,1,2,164,28954,305307,68324
78797,South Africa,Western Cape,Sea Point,3616809,2,3,3,223,20865,197347,175608
78798,South Africa,KwaZulu-Natal,Durban North,1783223,3,1,3,106,44811,189244,113286
78799,South Africa,Eastern Cape,Gqeberha,1332225,1,3,1,235,28943,183832,77357
78800,South Africa,Free State,Welkom,2697819,3,2,1,149,47986,303014,89485
78801,South Africa,Mpumalanga,Nelspruit,3065591,4,3,1,234,52396,236417,62113
78802,South Africa,Limpopo,Tzaneen,1175085,1,1,2,138,37306,312433,40821
78803,South Africa,North West,Rustenburg,1635237,3,2,2,123,25881,150881,189652
78804,South Africa,Northern Cape,Upington,963585,3,1,1,227,26303,58251,151490
78805,South Africa,Gauteng,Alberton,2349304,4,3,2,202,49773,166917,94267
78806,South Africa,Western Cape,Cape Town,6734055,3,1,3,142,26563,342018,98101
78807,South Africa,KwaZulu-Natal,Ballito,1870377,3,3,3,103,25623,138223,37455
78808,South Africa,Eastern Cape,Gqeberha,1351956,2,2,1,97,26693,189878,168567
78809,South Africa,Free State,Bloemfontein,1075292,3,2,2,86,31428,207925,144300
78810,South Africa,Mpumalanga,White River,1432372,2,3,1,154,13806,142536,107747
78811,South Africa,Limpopo,Polokwane,1399025,2,2,1,193,38775,251100,149579
78812,South Africa,North West,Hartbeespoort,1415855,2,2,1,145,40718,58388,78334
78813,South Africa,Northern Cape,Kimberley,1424167,3,2,1,205,10835,306975,167064
78814,South Africa,Gauteng,Fourways,2027557,2,2,3,123,43365,198145,178668
78815,South Africa,Western Cape,Stellenbosch,4564761,1,1,1,152,21635,103795,123940
78816,South Africa,KwaZulu-Natal,Hillcrest,1682290,2,3,2,223,13515,344024,140159
78817,South Africa,Eastern Cape,Gqeberha,2387811,2,2,3,129,52043,235518,100541
78818,South Africa,Free State,Welkom,2025400,2,1,2,127,43962,343242,43601
78819,South Africa,Mpumalanga,Nelspruit,2845823,2,2,3,222,18614,279181,115752
78820,South Africa,Limpopo,Tzaneen,1798778,2,3,3,177,8666,207140,36294
78821,South Africa,North West,Rustenburg,2235539,2,3,2,145,24362,316641,82261
78822,South Africa,Northern Cape,Upington,2138432,4,3,2,160,38441,210664,61610
78823,South Africa,Gauteng,Centurion,4900375,4,1,3,236,10884,329928,95310
78824,South Africa,Western Cape,Bellville,4611150,1,2,1,198,19763,194984,50736
78825,South Africa,KwaZulu-Natal,Umhlanga,1416982,4,2,1,79,45191,72090,88843
78826,South Africa,Eastern Cape,Gqeberha,3213062,4,2,3,191,46940,246888,59458
78827,South Africa,Free State,Bloemfontein,1062177,4,2,2,180,45526,145004,106150
78828,South Africa,Mpumalanga,White River,2912494,4,3,3,209,51768,275041,187519
78829,South Africa,Limpopo,Polokwane,2342151,4,1,2,78,21789,346102,148241
78830,South Africa,North West,Hartbeespoort,1639047,1,1,3,110,29783,323790,64059
78831,South Africa,Northern Cape,Kimberley,1242830,4,3,3,81,52746,72061,72141
78832,South Africa,Gauteng,Midrand,4246148,1,2,2,69,44162,342917,102647
78833,South Africa,Western Cape,Claremont,3280151,1,2,3,71,10289,94012,144142
78834,South Africa,KwaZulu-Natal,Durban North,4620300,3,3,3,135,41829,88474,182532
78835,South Africa,Eastern Cape,Gqeberha,2157169,1,3,3,136,52367,272750,66813
78836,South Africa,Free State,Welkom,2511997,1,3,1,160,11683,281450,97026
78837,South Africa,Mpumalanga,Nelspruit,1734431,4,3,1,210,35556,279824,109427
78838,South Africa,Limpopo,Tzaneen,1208739,1,3,1,140,29564,80308,112535
78839,South Africa,North West,Rustenburg,3376025,2,1,3,75,46042,347383,90751
78840,South Africa,Northern Cape,Upington,2269825,1,2,1,188,51748,73775,72901
78841,South Africa,Gauteng,Sandton,2431764,1,3,2,191,19503,188829,56707
78842,South Africa,Western Cape,Sea Point,5977663,4,3,3,163,38084,89439,183646
78843,South Africa,KwaZulu-Natal,Ballito,2959962,3,2,1,199,48392,211031,188082
78844,South Africa,Eastern Cape,Gqeberha,2988085,1,3,3,238,11190,160832,71857
78845,South Africa,Free State,Bloemfontein,2213029,2,1,2,149,36342,296728,60511
78846,South Africa,Mpumalanga,White River,2256794,3,3,3,72,18996,105276,155871
78847,South Africa,Limpopo,Polokwane,1386529,3,2,2,68,45791,313539,181830
78848,South Africa,North West,Hartbeespoort,2616046,2,1,2,235,39954,318776,131570
78849,South Africa,Northern Cape,Kimberley,2613645,2,2,1,231,45279,180140,168207
78850,South Africa,Gauteng,Alberton,4547174,3,2,3,158,20210,258394,178270
78851,South Africa,Western Cape,Cape Town,1088951,4,3,2,79,27451,303975,144242
78852,South Africa,KwaZulu-Natal,Hillcrest,2413828,2,2,3,79,46728,69062,186860
78853,South Africa,Eastern Cape,Gqeberha,1015961,1,3,2,152,31791,99564,185644
78854,South Africa,Free State,Welkom,1733216,4,1,2,199,24380,77736,134366
78855,South Africa,Mpumalanga,Nelspruit,1278925,2,2,2,94,32651,274270,46099
78856,South Africa,Limpopo,Tzaneen,2013166,3,3,2,170,33761,239423,110742
78857,South Africa,North West,Rustenburg,3040128,2,3,1,61,36049,315752,186457
78858,South Africa,Northern Cape,Upington,1232831,4,3,2,132,20143,120586,60601
78859,South Africa,Gauteng,Fourways,1685768,1,2,2,202,38483,282832,133504
78860,South Africa,Western Cape,Stellenbosch,6743551,3,1,2,94,9806,337121,120333
78861,South Africa,KwaZulu-Natal,Umhlanga,3689220,4,2,1,109,50601,326460,70843
78862,South Africa,Eastern Cape,Gqeberha,1571625,4,1,2,238,30723,169400,160977
78863,South Africa,Free State,Bloemfontein,1461433,2,1,3,83,18196,301953,63057
